x,y
1.15414,0.766903
1.52169,0.61508
1.90023,0.540114
2.33547,0.400415
1.38124,0.836072
2.4963,0.395105
1.56665,0.70541
1.7557,0.416311
1.16709,0.825847
2.07856,0.389937
2.41978,0.38105
1.30758,0.638392
1.17552,0.388989
2.25162,0.429148
1.113,0.809265
1.88946,0.454328
1.03791,0.527878
1.22,0.645665
1.22099,0.459827
1.11279,0.769211
1.45018,0.76468
1.09502,0.470587
1.55223,0.475466
1.48179,0.702289
1.33971,0.388466
1.35981,0.786797
2.13667,0.476149
2.46056,0.416393
1.3208,0.629326
1.31261,0.510207
1.0847,0.640195
1.16915,0.679396
1.90619,0.497943
1.7867,0.60075
2.19005,0.457504
1.36974,0.747408
1.50483,0.413313
1.67583,0.558417
2.09918,0.472436
2.44896,0.376061
1.74921,0.494608
1.24435,0.643081
1.41965,0.58384
1.91226,0.516233
1.59564,0.672293
2.2208,0.42034
1.34481,0.623988
1.89721,0.494894
1.64975,0.569568
1.53572,0.387554
2.54522,0.426558
2.49115,0.441982
1.89726,0.382537
1.41685,0.462986
1.04794,0.400208
1.09033,0.650301
1.57751,0.487157
1.8123,0.561083
1.28858,0.485464
1.45418,0.745335
2.26792,0.466152
1.06088,0.474466
2.01656,0.548065
2.44163,0.45458
1.68258,0.470678
1.40369,0.51367
2.32732,0.411332
2.51889,0.370892
2.05424,0.490636
1.51659,0.809306
1.01867,0.961225
2.20804,0.509964
1.39098,0.538084
1.80518,0.569663
1.51887,0.518746
2.15627,0.519754
1.38153,0.796153
1.47539,0.426709
1.11754,0.513493
2.0416,0.580264
1.01725,0.730459
1.74285,0.448197
1.8472,0.429969
1.40264,0.488008
1.4102,0.39519
1.1516,0.50789
1.45638,0.627444
1.9219,0.637913
1.95933,0.637457
1.02611,0.963514
1.6529,0.686421
1.29597,0.779757
1.50457,0.683298
1.67228,0.552849
1.02828,0.518577
1.5124,0.734849
1.5056,0.801356
1.73294,0.643996
1.61101,0.585998
1.21423,0.603292
2.39307,0.395962
2.09786,0.582234
1.50729,0.633794
1.24669,0.757356
1.26355,0.46365
1.95689,0.440818
1.33003,0.766587
1.0641,0.732764
1.13519,0.680493
1.96166,0.63762
2.26071,0.439926
1.05426,0.73045
1.96015,0.425757
1.022,0.653208
1.72157,0.728164
1.97636,0.63548
1.23601,0.386827
2.23368,0.51209
2.06295,0.570503
1.055,0.550528
1.27071,0.538286
1.04074,0.471605
2.25544,0.36852
1.6196,0.456048
2.04612,0.585166
2.19278,0.497451
1.20431,0.84372
1.46024,0.610057
1.44422,0.543758
1.10259,0.671754
1.35549,0.601657
1.4283,0.707954
1.82339,0.505497
1.37454,0.630555
2.23677,0.452349
1.03536,0.981216
1.49505,0.669963
1.2913,0.570326
1.0575,0.897239
1.73242,0.429033
1.55391,0.429459
1.55156,0.72266
1.6326,0.42191
1.08098,0.553155
1.54794,0.580905
1.1622,0.641895
1.07821,0.873145
2.20992,0.40908
1.63328,0.394831
2.20617,0.481051
2.22778,0.433058
1.457,0.674069
1.43685,0.818968
1.27729,0.553047
2.23478,0.491967
1.97931,0.452768
1.03997,0.82974
1.02759,0.76848
1.87303,0.419463
1.57393,0.454165
1.55353,0.436765
2.00391,0.475458
1.96627,0.558359
1.10642,0.396833
1.37717,0.7342
1.37784,0.476615
1.41059,0.84071
1.40102,0.433652
1.49228,0.722122
1.21589,0.766207
1.24948,0.689051
1.50801,0.406581
1.19834,0.778579
1.87675,0.629285
1.3943,0.74875
1.33534,0.469087
1.11319,0.704966
1.16606,0.932884
1.83768,0.686791
2.12935,0.434539
2.0493,0.612714
1.78832,0.594896
1.52551,0.580322
1.07934,0.905302
1.10327,0.660892
1.51642,0.656548
1.70969,0.524979
1.42718,0.645669
1.01137,0.776413
2.36776,0.369813
2.32883,0.387337
1.81968,0.532547
1.78291,0.677818
1.76674,0.415396
1.68141,0.378469
1.43877,0.539802
1.98589,0.551075
1.80903,0.566494
1.86517,0.46006
2.31091,0.505035
1.15385,0.592658
2.50449,0.383741
1.31428,0.806406
2.08937,0.535914
1.61894,0.744411
1.81758,0.461011
1.09902,0.668262
1.14464,0.694167
1.07259,0.696454
2.2235,0.450879
1.40506,0.836125
1.88267,0.502517
1.68633,0.613134
1.76116,0.639014
1.05543,0.741721
1.29622,0.514021
2.05298,0.575259
1.79276,0.38818
2.16643,0.371834
1.70428,0.532752
1.55608,0.379879
1.12303,0.815768
1.09409,0.822458
1.27591,0.485549
1.24089,0.718039
1.71488,0.503262
1.45059,0.508549
2.12414,0.438009
1.73522,0.586703
2.03112,0.536642
1.58388,0.693259
1.4662,0.727784
2.0592,0.546597
2.23957,0.369394
1.48142,0.60441
1.96455,0.479282
1.29461,0.504304
1.14352,0.863721
2.45064,0.421007
1.39786,0.445123
1.2446,0.466891
1.75399,0.520805
1.17501,0.931148
1.39176,0.529788
1.37589,0.525763
1.14494,0.491335
1.38836,0.507412
1.15399,0.433823
1.22593,0.503766
2.04299,0.59815
1.04617,0.699058
1.10916,0.666797
1.12393,0.680554
1.78495,0.437454
1.37672,0.690791
1.3577,0.684832
1.36563,0.620084
1.31358,0.421461
1.01802,0.418699
1.20074,0.547587
2.43591,0.456239
1.12878,0.637031
1.63998,0.624739
1.49329,0.526629
1.30286,0.652229
1.39921,0.525631
1.57044,0.546627
1.37863,0.826687
1.75713,0.504852
1.17271,0.6479
1.00421,0.748044
1.18783,0.924859
1.0551,0.420668
2.26465,0.492893
1.3773,0.524038
1.38327,0.495923
1.06077,0.849376
1.85102,0.519798
1.01587,0.709665
1.61061,0.636449
1.02493,0.78632
2.11395,0.577573
1.55054,0.390266
2.21328,0.533347
1.34235,0.833749
1.3854,0.649169
2.07795,0.524068
1.37757,0.724601
1.43567,0.432026
1.55322,0.378584
1.28224,0.807338
1.05034,0.885107
1.31972,0.542259
1.27239,0.801685
1.50399,0.791862
1.4974,0.746556
1.94153,0.623902
1.61147,0.509724
2.26256,0.37418
1.27127,0.450356
1.6287,0.661906
1.32241,0.698967
2.08794,0.535107
1.80114,0.555776
1.19231,0.621901
1.80707,0.404236
1.29726,0.739572
1.81909,0.582804
1.19064,0.68916
1.19581,0.664688
1.27194,0.421633
2.21879,0.536379
1.01855,0.458868
1.42965,0.690657
2.45802,0.386164
1.37023,0.570293
1.33956,0.85232
1.56981,0.560321
1.27158,0.388035
1.83555,0.682812
1.18646,0.499509
1.47388,0.698465
2.29751,0.425566
2.3364,0.406606
1.30393,0.746828
1.2498,0.50571
1.8621,0.397822
1.80996,0.628932
2.0267,0.51559
1.74554,0.478824
1.55322,0.535545
1.49133,0.504824
1.1971,0.915305
1.77982,0.496797
1.15932,0.669451
1.44171,0.419073
2.62127,0.394719
1.90871,0.378454
1.15193,0.664273
1.09031,0.709595
2.0595,0.531374
1.05945,0.53855
1.01383,0.652325
1.40498,0.719338
2.22332,0.531035
1.23349,0.595786
1.04275,0.843671
1.73587,0.503916
1.65948,0.698351
1.4162,0.7497
1.4902,0.416236
1.75146,0.392059
2.12582,0.557983
1.58793,0.728089
1.30912,0.839503
2.10037,0.565536
1.04427,0.943715
1.16375,0.911535
1.1785,0.845577
1.2319,0.385618
1.17942,0.895433
1.13389,0.692426
1.29069,0.647067
1.66309,0.478876
1.20054,0.720076
2.15317,0.544454
1.04381,0.820638
1.85465,0.415371
1.10164,0.95585
1.05567,0.746239
1.32448,0.622768
1.01201,0.944882
1.16121,0.429482
2.22996,0.541825
1.80091,0.567489
1.48045,0.787924
1.75043,0.662631
1.48991,0.700456
1.04306,0.817202
1.59896,0.561241
1.58091,0.399985
2.47436,0.449315
1.4198,0.786105
1.21215,0.371727
1.94115,0.624311
1.05274,0.567599
1.50551,0.393663
1.08808,0.923192
1.59651,0.636284
1.13498,0.711115
1.40719,0.427681
1.89548,0.438912
1.13222,0.549294
1.67687,0.632272
1.2793,0.694831
1.06177,0.759557
1.01845,0.621795
1.8351,0.494792
1.06584,0.37328
2.30515,0.439092
1.9196,0.425977
1.14549,0.738438
1.66282,0.575076
1.19975,0.471404
1.15701,0.499998
1.8798,0.651517
1.70912,0.512079
1.00975,0.846183
1.42628,0.716988
2.0653,0.552694
1.45563,0.368146
1.77124,0.640708
1.59788,0.448683
1.5406,0.687037
1.37429,0.761185
1.76975,0.514847
1.14162,0.866433
2.16056,0.376492
1.00724,0.565753
1.74199,0.533906
1.2995,0.401313
1.67101,0.454687
2.2353,0.36941
1.76449,0.47529
1.28724,0.816711
1.49022,0.61091
2.1284,0.415735
2.00322,0.524816
1.16519,0.598551
1.8544,0.493729
1.62383,0.576491
2.04977,0.512299
1.39313,0.423544
2.01227,0.603721
1.04357,0.461247
2.46516,0.441942
1.46913,0.497955
1.96182,0.619555
2.15505,0.415732
1.78171,0.460167
1.48019,0.417855
1.18713,0.701483
1.14138,0.707302
1.54455,0.37297
2.28856,0.402259
1.29054,0.529808
2.08038,0.460888
1.97811,0.450181
1.23676,0.761409
1.05512,0.951884
1.73382,0.595187
1.19572,0.744903
1.26637,0.898743
1.00772,0.500239
1.24833,0.565655
2.32497,0.446962
1.2045,0.600055
1.63484,0.399976
1.59476,0.634427
2.27112,0.466383
1.65235,0.706133
1.86921,0.565633
1.5988,0.552377
1.27263,0.507286
1.93309,0.652181
1.03464,0.942159
1.06078,0.416448
2.1215,0.486503
1.22202,0.79575
1.16033,0.630701
1.1198,0.748365
1.86251,0.438092
2.27476,0.437268
2.17309,0.36888
1.05445,0.450459
1.69571,0.424106
1.23658,0.707791
1.17844,0.874333
1.36766,0.658184
2.27547,0.392702
1.84882,0.44459
1.25793,0.779692
1.96778,0.460758
1.41323,0.69106
1.89228,0.399231
1.62545,0.403547
1.38467,0.675892
1.5915,0.730105
1.03088,0.374557
1.4589,0.673322
1.16519,0.469272
1.79292,0.399749
1.37822,0.578754
1.97695,0.455491
2.13969,0.501993
1.25616,0.884127
1.08975,0.44053
1.8675,0.565053
1.15851,0.570113
1.39493,0.504015
1.33331,0.738477
1.58922,0.769365
1.05068,0.877806
1.46312,0.828203
1.02324,0.38181
1.62596,0.523058
1.20676,0.822615
1.50265,0.712711
1.59313,0.601307
1.01448,0.620937
1.94992,0.607591
1.50189,0.591839
1.44636,0.576807
1.47811,0.709562
1.72787,0.373483
1.84732,0.423386
1.96824,0.632152
1.31484,0.389767
2.29699,0.453261
1.34818,0.447944
1.32735,0.653704
1.7017,0.588126
2.22041,0.403978
1.11993,0.560061
1.55694,0.372351
2.02769,0.51314
1.33705,0.698865
1.48546,0.585164
2.11714,0.499125
2.03445,0.53558
1.52859,0.4713
1.61331,0.479589
1.12137,0.946321
1.54855,0.633812
1.40221,0.478833
1.28076,0.722351
1.23642,0.765308
1.93879,0.522309
1.85169,0.611063
1.15695,0.628329
1.74742,0.534029
1.59236,0.511712
1.22727,0.688682
2.00303,0.430181
2.10856,0.380683
1.8934,0.453118
2.0162,0.622611
1.00798,0.994777
1.95772,0.588149
1.1224,0.499354
1.24164,0.69887
1.7695,0.446602
1.55217,0.788556
1.88433,0.64223
1.84415,0.508155
1.9713,0.501994
1.76197,0.37331
1.32045,0.763945
1.4795,0.782222
1.26056,0.437055
1.09918,0.459381
1.45187,0.624546
2.05819,0.574066
1.07314,0.547248
1.29655,0.589457
2.46209,0.444089
1.89741,0.568615
1.75586,0.564508
1.82742,0.374808
1.21693,0.474703
1.91151,0.381507
1.12523,0.569534
1.26071,0.446045
1.73443,0.609389
1.2369,0.543387
2.37907,0.407855
1.16796,0.867733
1.91891,0.549609
1.05668,0.390383
1.36352,0.517283
1.79932,0.581761
1.51116,0.576057
1.77988,0.438612
1.47576,0.476722
1.98978,0.47227
1.58399,0.555343
1.34062,0.698704
1.94102,0.554247
1.63382,0.515026
1.67749,0.586371
1.60342,0.546573
1.55872,0.688983
1.47423,0.50166
1.14451,0.651271
1.11906,0.40584
1.50876,0.654171
2.0057,0.525234
1.19791,0.687276
1.92842,0.389525
1.18606,0.854947
2.38618,0.378841
1.13226,0.832618
1.36303,0.527002
1.09934,0.575038
1.02262,0.800353
1.42448,0.41396
1.24842,0.89807
1.337,0.861848
1.83602,0.440048
2.15467,0.40565
2.01581,0.41946
1.46343,0.447924
1.14637,0.790863
1.26162,0.378232
1.48124,0.723074
2.33717,0.484254
1.27002,0.373861
1.21717,0.417606
1.13972,0.78591
1.6113,0.631083
2.03816,0.608611
1.75235,0.452404
1.49598,0.521834
1.73636,0.609149
1.1095,0.836879
1.97348,0.539993
1.0695,0.518032
2.54415,0.410192
1.00913,0.880113
1.58779,0.597591
1.08918,0.586073
1.01005,0.971322
1.41677,0.776217
1.11189,0.462098
1.9014,0.476538
1.67562,0.41286
1.86871,0.515396
1.66119,0.491925
1.74674,0.49358
1.09772,0.565941
1.88668,0.475863
1.26852,0.612103
1.91842,0.405276
2.11637,0.568133
1.20443,0.5509
1.48643,0.814363
2.0163,0.542446
2.54706,0.4302
1.18919,0.485323
1.45502,0.600467
1.94705,0.553952
1.30902,0.394243
1.31072,0.885172
2.00631,0.566674
1.33938,0.684942
2.32868,0.401701
1.59881,0.601247
1.8126,0.557712
2.37541,0.450382
1.37034,0.41665
1.46624,0.765216
2.04075,0.472514
1.33402,0.806807
1.32764,0.830979
1.35544,0.423821
1.04104,0.778256
1.00777,0.752033
1.37624,0.633691
1.52562,0.557574
1.15535,0.700864
1.49888,0.450685
1.87045,0.425986
1.37654,0.789817
1.00911,0.453334
1.14349,0.870293
2.42312,0.461502
1.70399,0.627985
1.6799,0.473746
1.66327,0.755199
1.06099,0.665257
1.5811,0.757446
2.18311,0.452846
2.33161,0.498588
1.10406,0.86047
1.85798,0.668902
1.7005,0.378917
1.02203,0.517368
2.37606,0.455686
1.97651,0.525313
1.03705,0.646186
1.06594,0.901988
1.29578,0.58402
1.51673,0.594149
1.14025,0.531876
1.65202,0.459414
1.17647,0.794258
1.08615,0.633999
1.8117,0.561215
1.62287,0.646658
1.93535,0.585609
2.19889,0.515991
1.66759,0.524675
1.71567,0.598949
1.19226,0.846872
1.18351,0.652584
1.45506,0.662616
1.6689,0.520594
1.77621,0.626707
1.82991,0.661554
1.23685,0.778932
1.86928,0.449552
1.21017,0.747362
1.17696,0.596457
1.22296,0.910619
1.0948,0.793607
1.47694,0.489674
1.0578,0.388337
2.0928,0.490844
1.16372,0.617912
1.8912,0.636426
1.06265,0.730247
1.49496,0.570386
1.1832,0.486511
1.49586,0.421187
1.49372,0.479805
1.73539,0.610293
1.19198,0.625265
1.33429,0.764521
1.63021,0.561233
2.02706,0.618928
1.9821,0.595268
2.00382,0.389815
1.34119,0.668249
1.82161,0.465919
1.1997,0.657
1.67619,0.551797
1.85178,0.598703
1.45676,0.818114
1.00485,0.638281
1.24218,0.428272
1.16243,0.725644
1.46499,0.600272
2.0998,0.55108
1.19956,0.683141
1.82788,0.547974
2.10284,0.37883
1.501,0.538739
1.08585,0.964354
2.45292,0.384121
1.9496,0.630281
1.35299,0.663652
2.14946,0.400429
1.31749,0.833269
1.14566,0.73601
1.56347,0.52901
1.71872,0.428094
1.40332,0.741436
1.65188,0.472305
1.03239,0.603106
1.50382,0.687391
1.52862,0.788887
1.06757,0.422944
1.15618,0.404396
1.23807,0.433937
1.45358,0.783987
2.02119,0.555924
1.38904,0.690998
1.01543,0.591325
1.52123,0.408733
1.53096,0.405183
1.41206,0.678162
2.05653,0.48652
1.04544,0.531612
2.13533,0.433744
2.16274,0.489344
1.8263,0.6608
1.33036,0.694615
1.08107,0.701996
2.11572,0.459946
1.91897,0.52224
1.59556,0.604477
1.23936,0.812605
1.26148,0.620757
2.16575,0.454337
2.00385,0.371346
1.11096,0.661766
2.07074,0.533089
1.14442,0.69937
1.34325,0.397528
2.34777,0.460478
1.17738,0.390458
1.17753,0.86864
1.32873,0.488632
1.51944,0.740207
1.94363,0.561652
1.13065,0.772455
2.44262,0.463795
1.08386,0.644839
1.62571,0.663325
1.95699,0.450816
1.4302,0.470379
1.7158,0.484655
1.3511,0.832578
1.53928,0.587313
1.33549,0.692343
1.46967,0.701138
1.98697,0.454594
1.29116,0.589491
1.41147,0.717605
1.31295,0.667409
1.37955,0.727327
1.40605,0.387784
1.48989,0.380723
1.38913,0.811463
1.38226,0.804927
2.39092,0.470951
2.30183,0.40661
1.0836,0.428807
1.97684,0.388587
1.20428,0.728443
1.00672,0.693718
1.2347,0.715323
1.94066,0.456679
1.5484,0.766271
2.46328,0.429118
1.02923,0.394479
1.04169,0.549164
1.11414,0.772166
1.06417,0.661403
1.05569,0.80319
1.04044,0.935326
1.55439,0.444539
1.21064,0.815411
1.32067,0.657916
1.98068,0.404405
1.73714,0.707422
1.42679,0.475629
1.41262,0.544713
1.42805,0.63734
1.01318,0.544761
1.19065,0.398612
2.16826,0.511694
1.89192,0.608458
1.90979,0.565076
1.80635,0.508062
1.23003,0.841461
1.32477,0.487065
1.07211,0.505207
2.27298,0.445293
1.12024,0.616165
1.39357,0.442692
1.11537,0.755089
1.91109,0.622177
1.65541,0.630529
1.17397,0.3913
1.44598,0.804824
1.07205,0.442926
1.9353,0.643391
1.55139,0.611504
2.44373,0.452834
1.85602,0.377972
2.49522,0.3688
1.93985,0.625387
1.87815,0.458515
2.11844,0.566103
1.01669,0.588337
1.18776,0.713146
1.04534,0.668811
1.20561,0.574707
1.70283,0.675978
2.62798,0.382424
1.1098,0.510773
1.87713,0.60348
1.4552,0.395505
1.57114,0.529951
2.53402,0.397925
1.24744,0.680349
2.27661,0.371946
1.92112,0.63505
1.15366,0.390682
2.06879,0.405108
1.13541,0.880839
1.15285,0.367889
1.1605,0.767304
2.01514,0.567373
1.99303,0.539337
1.45702,0.406051
2.15697,0.553588
1.79342,0.517059
1.65515,0.742123
1.59155,0.685984
1.08132,0.763048
1.55432,0.785314
2.13445,0.550843
1.98337,0.391725
2.16955,0.513875
1.39646,0.767511
1.71894,0.431516
2.48564,0.401307
1.88879,0.481575
2.06504,0.395197
1.07631,0.435657
2.09746,0.518324
1.92895,0.482392
1.50666,0.592707
1.33102,0.809822
1.86155,0.382034
2.19492,0.458296
1.83932,0.543098
1.89663,0.634057
2.06078,0.537654
2.10951,0.522091
1.0607,0.424018
1.16287,0.821378
1.0481,0.448559
1.31929,0.877719
1.68757,0.686566
1.04196,0.76424
1.63468,0.69951
1.65446,0.578046
1.73659,0.511636
1.76695,0.428748
2.10318,0.583511
1.4548,0.545997
1.21691,0.379666
1.10441,0.630232
1.40246,0.524474
2.04181,0.546229
1.10948,0.773821
1.27701,0.631741
1.43583,0.786055
1.56093,0.562187
2.18318,0.468184
1.10508,0.651131
1.78839,0.387964
1.02857,0.519243
1.20992,0.817354
1.61863,0.47662
1.01907,0.462258
1.83112,0.445976
1.31099,0.707143
1.52527,0.521571
1.86595,0.545341
1.19082,0.428894
2.02965,0.522192
1.14744,0.920323
1.56288,0.65739
1.22973,0.526664
1.38013,0.469489
1.57549,0.374494
1.37675,0.690317
1.09715,0.58109
1.82413,0.653189
1.32769,0.696237
2.04078,0.373423
2.11669,0.509198
1.12895,0.908328
1.8584,0.610686
1.71798,0.463242
1.33442,0.488548
1.34037,0.562611
1.44353,0.721159
1.59843,0.747217
1.07137,0.404709
2.03289,0.565772
1.08131,0.749996
1.90366,0.527709
1.62433,0.611219
1.16303,0.471771
2.5554,0.383957
1.19542,0.513669
1.07713,0.518106
1.69099,0.606613
1.63634,0.751138
1.98583,0.552086
1.42377,0.676606
2.00265,0.535919
2.05087,0.510313
2.06984,0.413702
1.41628,0.672965
1.94613,0.602774
1.65146,0.413243
1.21982,0.650806
1.65536,0.4574
1.90808,0.585341
2.05616,0.592434
1.93644,0.477652
1.45389,0.592511
2.166,0.462491
1.63131,0.68726
1.51174,0.754317
1.19748,0.48023
1.58986,0.391629
1.72017,0.53937
1.32524,0.707038
1.47256,0.47041
1.15792,0.631337
2.36963,0.448106
1.08498,0.874002
1.36319,0.783855
1.11044,0.856037
1.74919,0.434311
2.15094,0.527002
1.83499,0.509325
1.71683,0.646791
1.75152,0.426802
1.80198,0.423886
1.54679,0.526997
1.38572,0.564169
1.57681,0.658008
1.59093,0.587835
1.55832,0.743354
1.5749,0.371564
1.48746,0.428337
1.37813,0.622171
2.07389,0.552485
2.18017,0.451965
2.08545,0.405322
1.58188,0.587752
1.84225,0.642735
1.0665,0.854086
1.0845,0.772899
1.22827,0.899614
1.06463,0.381896
1.68267,0.697871
2.14429,0.482462
1.60459,0.657564
1.00338,0.495008
1.94441,0.453613
2.21288,0.407084
1.65569,0.681394
1.19132,0.901263
1.70474,0.576602
1.16823,0.455382
2.17681,0.368859
2.28615,0.430712
1.96785,0.546403
1.10063,0.466729
1.42526,0.590437
1.88049,0.581453
1.69597,0.468998
1.35983,0.59028
1.22947,0.517513
1.05101,0.53033
1.71826,0.676888
1.32168,0.752862
1.48239,0.38752
1.20314,0.84095
1.1198,0.693276
1.52043,0.446948
1.69034,0.396355
1.53466,0.653442
2.48723,0.389961
1.13818,0.511122
1.82681,0.540066
1.4916,0.658907
1.20881,0.75619
2.01461,0.422207
1.57679,0.716108
1.022,0.659728
1.89524,0.656246
1.42609,0.814967
1.6238,0.619584
2.30889,0.377108
2.35581,0.375525
1.7743,0.38867
2.30785,0.479002
1.90969,0.50259
1.69536,0.461438
1.09898,0.532329
1.14976,0.915049
1.7635,0.377105
1.58,0.714737
2.0351,0.573788
1.29168,0.661823
1.66453,0.570407
1.1311,0.943467
1.97955,0.417821
1.00903,0.996286
1.00177,0.93313
2.13129,0.573937
1.04701,0.715885
1.34091,0.762988
1.49564,0.394964
1.75116,0.415568
1.02934,0.732419
1.68603,0.382878
1.03224,0.824382
1.30723,0.874471
2.27899,0.501811
1.62128,0.682322
1.38819,0.819822
2.22433,0.379848
1.95596,0.54437
1.38905,0.61869
1.31151,0.380416
1.47081,0.446285
1.87588,0.461522
1.23143,0.752374
1.75766,0.664323
1.19672,0.52922
1.262,0.818749
1.75585,0.404428
2.14115,0.369806
2.57604,0.390858
2.16874,0.510605
1.02797,0.701881
1.10193,0.628701
1.60317,0.60948
1.31431,0.528935
1.34241,0.74843
1.1872,0.821452
2.41204,0.370262
1.3001,0.618238
1.06517,0.531932
1.09265,0.745848
1.22084,0.564508
1.59871,0.578471
1.12819,0.601924
2.28977,0.398657
2.26875,0.53213
1.31325,0.609394
2.60819,0.388239
1.06541,0.869829
1.04847,0.86752
1.83809,0.551677
2.15033,0.442061
2.18602,0.514781
1.33309,0.553843
1.14655,0.440185
1.62315,0.653606
1.07759,0.676352
1.77068,0.402023
1.01094,0.476092
1.52559,0.555822
1.17523,0.44864
1.39659,0.520754
1.50218,0.777596
2.04888,0.378466
1.5152,0.684185
1.40168,0.760949
1.67131,0.538506
2.12852,0.454347
1.62034,0.601509
1.86372,0.607718
1.67417,0.66995
1.03158,0.721479
2.55721,0.411931
1.84049,0.501414
1.72806,0.534289
1.07111,0.970177
1.6032,0.425833
2.49232,0.398448
1.48656,0.444617
1.20893,0.649914
2.33884,0.486008
1.37368,0.523299
1.13705,0.627667
1.49684,0.428685
2.3326,0.421725
1.43135,0.613779
2.55246,0.378056
1.18307,0.89675
1.03314,0.596121
1.57465,0.386705
2.47836,0.429002
1.88712,0.623168
1.88139,0.582656
1.23569,0.542396
1.78911,0.592202
1.86132,0.462788
1.17449,0.875645
2.25121,0.461571
1.91831,0.543767
1.7533,0.392443
1.14961,0.571556
1.13728,0.485361
1.1783,0.81096
2.26599,0.414481
1.11609,0.544308
1.89238,0.666536
1.7796,0.682309
1.08893,0.771727
2.45503,0.409079
1.28593,0.482423
2.09777,0.413798
1.45623,0.576432
1.28231,0.788796
1.98577,0.421624
1.18069,0.418455
1.93588,0.557028
1.01829,0.827611
1.99581,0.487148
2.47048,0.40142
1.07325,0.811864
1.09447,0.789502
1.14865,0.473248
1.67096,0.524179
2.65019,0.391903
1.37014,0.684147
1.73824,0.414988
2.033,0.407423
2.11358,0.435746
2.04769,0.378285
1.29991,0.702179
1.96996,0.450617
1.80969,0.681345
2.09454,0.488031
1.66422,0.562202
2.22959,0.40535
1.10759,0.874867
1.16693,0.800177
1.49963,0.729443
2.19479,0.463987
1.11573,0.582648
1.06966,0.55073
2.08689,0.564269
1.41351,0.386045
1.52715,0.792531
1.90568,0.511194
1.13537,0.619764
1.08332,0.644112
2.11233,0.526046
1.97648,0.415081
1.26625,0.55608
2.59044,0.414892
1.16959,0.876212
2.06456,0.513836
1.01134,0.419038
1.18692,0.566809
1.2929,0.809717
1.48551,0.563526
1.5152,0.369812
1.27186,0.795289
1.74676,0.625233
1.25802,0.563949
1.04528,0.523481
1.15147,0.810012
1.36987,0.532433
1.78851,0.588654
1.9358,0.431382
1.25132,0.495017
1.07238,0.374167
1.44385,0.567795
1.43455,0.6441
1.82384,0.480785
1.04654,0.614415
1.75819,0.380556
1.17969,0.529026
1.3654,0.656363
1.32999,0.80959
1.9286,0.409547
1.26788,0.681878
2.04669,0.40086
1.08457,0.389841
1.02595,0.889725
1.84088,0.552117
1.41249,0.638817
1.17899,0.686031
1.12642,0.63004
1.12819,0.924765
1.23677,0.417038
1.17772,0.863726
1.35375,0.778876
1.22366,0.826186
1.07964,0.559998
1.08268,0.898907
1.83512,0.542201
1.24094,0.748049
2.29598,0.454697
1.71116,0.518343
1.13995,0.930764
1.80034,0.600416
2.38585,0.415071
1.40061,0.719695
1.87489,0.463579
1.60867,0.490171
1.05368,0.739007
1.6235,0.450853
1.81561,0.470027
1.11604,0.441415
1.55793,0.680521
1.55938,0.709421
1.86463,0.479895
1.443,0.415559
1.17644,0.560105
1.5951,0.693368
2.14167,0.554137
1.24241,0.605501
1.4012,0.792667
2.21212,0.442672
1.01214,0.918977
2.00627,0.42558
1.1392,0.551343
1.02375,0.779272
1.80591,0.427737
2.06099,0.408377
1.08837,0.913211
1.58199,0.773344
1.57873,0.450852
1.44897,0.409056
2.02496,0.384934
2.13343,0.416088
1.42067,0.826577
1.41126,0.691997
1.36165,0.834397
1.26557,0.574588
2.26525,0.39879
1.81162,0.687818
1.18425,0.698258
1.74904,0.515778
1.69952,0.39597
1.00749,0.375168
1.30956,0.651293
1.90307,0.459069
1.05303,0.8569
1.33956,0.831185
2.50692,0.434533
2.19062,0.540353
1.50326,0.549668
1.6982,0.60755
1.12939,0.942581
1.14172,0.757208
1.4728,0.757162
1.78279,0.479783
1.25972,0.468315
1.96692,0.471873
1.74219,0.461741
1.26166,0.61022
1.13474,0.425089
1.15467,0.724909
1.61601,0.618663
1.83311,0.509959
2.20289,0.458458
1.35867,0.772307
1.3117,0.56773
1.32455,0.588225
1.69718,0.633403
1.53793,0.637137
1.27578,0.843825
1.29714,0.750737
1.6249,0.501589
1.74301,0.516
1.87724,0.399853
2.05987,0.501681
1.88835,0.601081
1.82402,0.637614
1.86193,0.565945
1.16731,0.726584
1.57594,0.64961
1.81975,0.539427
1.33506,0.52703
1.8216,0.398715
1.32907,0.666865
1.42505,0.721268
1.78487,0.6112
1.74581,0.685594
1.24188,0.605114
1.25722,0.836361
1.9138,0.608009
2.44933,0.462338
1.24655,0.569113
1.02037,0.393654
1.27473,0.404185
1.66082,0.667649
1.27765,0.482812
1.45711,0.708246
1.49126,0.436683
2.02557,0.402287
1.67901,0.506681
1.30642,0.782351
1.07382,0.673419
1.09343,0.553193
1.80188,0.395997
1.07195,0.688896
1.637,0.478864
1.84678,0.382365
1.25943,0.37893
1.12081,0.790718
1.58883,0.659318
1.69907,0.40482
1.30346,0.703098
1.91347,0.525365
1.01006,0.772129
1.59818,0.493368
1.97227,0.403511
1.41409,0.589051
2.1898,0.409622
1.52252,0.470629
2.00322,0.448571
1.12846,0.747711
1.84549,0.567969
1.72734,0.712514
1.19554,0.446547
1.89127,0.461939
1.06913,0.738923
1.85372,0.526641
2.3771,0.407119
1.75905,0.528753
1.02108,0.755587
1.22827,0.831396
